X,Y,Z,class
0.06,-1.28,0.06,4
0.00,-1.04,0.24,4
45.02,-40.08,-62.26,4
0.06,-1.16,0.18,4
0.00,-1.04,0.24,4
45.41,-40.72,-63.70,4
0.00,-1.16,0.18,4
-0.12,-1.34,0.18,4
45.59,-40.64,-63.18,4
0.00,-1.16,0.06,4
-0.12,-1.34,0.18,4
45.72,-40.54,-63.77,4
0.12,-1.16,0.24,4
-0.12,-1.34,0.18,4
45.37,-40.59,-62.96,4
0.00,-1.46,0.00,4
-0.12,-1.34,0.18,4
45.41,-40.76,-62.44,4
0.12,-1.16,0.06,4
-0.12,-1.34,0.18,4
45.46,-40.50,-62.72,4
0.06,-1.10,0.12,4
-0.12,-1.34,0.18,4
45.30,-40.64,-62.92,4
0.00,-1.22,0.12,4
0.00,-1.22,0.06,4
45.14,-40.84,-62.79,4
0.06,-1.34,0.12,4
0.00,-1.22,0.06,4
45.02,-40.65,-62.45,4
0.06,-1.22,0.18,4
0.00,-1.22,0.06,4
45.53,-40.44,-61.44,4
0.06,-1.16,0.00,4
0.00,-1.22,0.06,4
45.52,-40.30,-62.62,4
-0.18,-1.16,0.12,4
0.00,-1.22,0.06,4
44.89,-40.27,-62.41,4
0.12,-1.16,0.12,4
0.00,-1.22,0.06,4
45.04,-40.32,-62.05,4
0.18,-1.22,0.00,4
-0.12,-1.22,0.12,4
45.67,-40.20,-61.79,4
-0.06,-1.16,0.18,4
-0.12,-1.22,0.12,4
44.95,-40.45,-62.83,4
0.00,-1.34,0.06,4
-0.12,-1.22,0.12,4
45.67,-40.67,-63.77,4
0.18,-1.10,0.12,4
-0.12,-1.22,0.12,4
45.30,-40.47,-62.43,4
0.06,-1.04,0.12,4
-0.12,-1.22,0.12,4
44.82,-40.00,-62.88,4
0.06,-1.46,0.24,4
-0.12,-1.22,0.12,4
45.46,-40.44,-62.44,4
0.00,-1.16,0.12,4
0.18,-1.16,0.06,4
45.68,-40.01,-63.26,4
-0.06,-1.04,0.18,4
0.18,-1.16,0.06,4
45.73,-40.37,-62.29,4
0.06,-1.04,0.00,4
0.18,-1.16,0.06,4
45.12,-40.22,-62.23,4
0.12,-1.22,0.18,4
0.18,-1.16,0.06,4
45.31,-40.38,-64.20,4
0.00,-1.10,0.18,4
0.18,-1.16,0.06,4
45.21,-40.48,-63.38,4
-0.18,-1.40,0.18,4
0.18,-1.16,0.06,4
44.91,-40.34,-62.73,4
0.00,-1.04,0.12,4
-0.12,-1.16,0.18,4
44.93,-41.06,-61.91,4
0.06,-0.85,0.06,4
-0.12,-1.16,0.18,4
45.18,-40.63,-62.13,4
0.12,-0.79,0.18,4
-0.12,-1.16,0.18,4
45.32,-39.97,-62.39,4
0.00,-0.73,0.12,4
-0.12,-1.16,0.18,4
45.20,-40.32,-63.66,4
0.12,-0.92,0.12,4
-0.12,-1.16,0.18,4
45.06,-40.33,-62.90,4
0.06,-1.04,0.12,4
-0.12,-1.16,0.18,4
45.45,-40.36,-63.49,4
-0.12,-1.16,0.06,4
-0.12,-1.16,0.18,4
45.94,-40.37,-63.54,4
0.00,-1.04,0.12,4
-0.12,-1.16,0.18,4
45.64,-40.08,-62.63,4
0.18,-1.22,0.06,4
-0.12,-1.16,0.18,4
45.39,-40.55,-63.11,4
0.06,-1.22,0.12,4
-0.12,-1.16,0.18,4
45.12,-40.70,-62.45,4
0.18,-1.10,0.12,4
-0.12,-1.16,0.18,4
45.63,-40.25,-61.84,4
0.12,-1.28,0.18,4
-0.12,-1.16,0.18,4
45.08,-40.98,-62.77,4
0.06,-1.22,0.24,4
-0.12,-1.16,0.18,4
45.24,-40.91,-62.84,4
0.00,-1.16,0.24,4
-0.12,-1.16,0.18,4
45.46,-40.81,-63.34,4
0.18,-1.22,0.12,4
-0.12,-1.16,0.18,4
44.96,-40.73,-62.76,4
0.18,-1.22,0.00,4
-0.12,-1.16,0.18,4
45.72,-40.75,-61.35,4
-0.18,-1.16,0.12,4
-0.12,-1.16,0.18,4
45.79,-40.67,-62.44,4
0.00,-1.40,0.12,4
-0.12,-1.16,0.18,4
45.35,-40.82,-62.93,4
0.12,-1.16,0.12,4
-0.12,-1.16,0.18,4
44.86,-40.73,-63.01,4
0.06,-1.28,0.12,4
-0.12,-1.16,0.18,4
45.46,-40.86,-62.13,4
0.18,-0.98,0.06,4
0.06,-0.98,0.06,4
45.09,-40.48,-62.55,4
-0.18,-1.28,0.18,4
0.06,-0.98,0.06,4
45.24,-40.65,-62.98,4
-0.06,-1.59,0.18,4
0.06,-0.98,0.06,4
45.31,-41.15,-63.22,4
0.12,-1.22,0.06,4
0.06,-0.98,0.06,4
45.57,-40.92,-62.70,4
0.06,-1.28,0.18,4
0.06,-0.98,0.06,4
44.62,-40.53,-62.63,4
0.00,-1.10,0.12,4
0.06,-0.98,0.06,4
45.43,-40.47,-62.44,4
0.00,-1.10,0.12,4
0.06,-0.98,0.06,4
44.84,-40.60,-63.31,4
0.06,-1.34,0.12,4
0.06,-0.98,0.06,4
45.62,-40.71,-64.11,4
0.00,-1.40,0.18,4
0.06,-0.98,0.06,4
45.43,-40.31,-63.55,4
0.24,-1.10,0.00,4
0.06,-0.98,0.06,4
45.56,-40.34,-63.27,4
0.00,-1.59,0.12,4
0.06,-0.98,0.06,4
45.37,-40.94,-62.16,4
0.06,-1.22,0.12,4
0.06,-0.98,0.06,4
45.83,-40.93,-62.87,4
0.24,-1.34,0.12,4
0.06,-1.28,0.12,4
45.28,-41.30,-62.93,4
0.06,-1.10,0.12,4
0.06,-1.28,0.12,4
45.47,-40.86,-62.92,4
-0.06,-1.28,0.06,4
0.06,-1.28,0.12,4
45.09,-41.02,-62.90,4
0.00,-1.34,0.24,4
0.06,-1.28,0.12,4
45.07,-41.09,-62.83,4
0.12,-0.98,0.12,4
0.06,-1.28,0.12,4
45.28,-40.77,-63.45,4
0.00,-1.40,0.12,4
0.06,-1.28,0.12,4
45.17,-40.75,-62.89,4
0.06,-0.98,0.06,4
0.06,-1.28,0.12,4
45.87,-40.63,-62.46,4
0.12,-1.46,0.12,4
0.06,-1.28,0.12,4
45.53,-40.78,-62.08,4
-0.18,-1.16,0.12,4
0.06,-1.28,0.12,4
45.54,-40.89,-62.44,4
0.00,-1.28,0.18,4
0.06,-1.28,0.12,4
45.58,-40.41,-62.99,4
0.06,-1.22,0.06,4
0.06,-1.28,0.12,4
45.43,-40.67,-62.52,4
-0.12,-1.16,0.18,4
0.06,-1.28,0.12,4
44.74,-40.49,-62.81,4
0.12,-1.16,0.06,4
0.06,-1.28,0.12,4
45.35,-40.50,-63.15,4
0.06,-1.16,0.18,4
0.06,-1.28,0.12,4
45.31,-40.27,-62.98,4
-0.06,-1.04,0.06,4
0.06,-1.28,0.12,4
45.41,-40.78,-62.99,4
-0.06,-1.16,0.12,4
0.06,-1.28,0.12,4
44.98,-40.54,-63.35,4
0.37,-1.16,0.12,4
0.06,-1.28,0.12,4
45.64,-40.88,-62.79,4
0.00,-1.16,0.31,4
0.00,-1.22,0.12,4
45.31,-40.48,-62.01,4
0.00,-0.98,0.12,4
0.00,-1.22,0.12,4
45.20,-40.49,-63.49,4
0.12,-0.98,0.12,4
0.00,-1.22,0.12,4
45.47,-40.56,-63.35,4
0.00,-1.22,0.00,4
0.00,-1.22,0.12,4
45.35,-40.54,-62.38,4
-0.06,-1.16,0.24,4
0.00,-1.22,0.12,4
45.58,-40.71,-63.92,4
0.12,-1.10,0.00,4
0.00,-1.22,0.12,4
44.80,-40.00,-63.11,4
-0.06,-0.98,-0.06,4
-0.12,-1.10,0.18,4
45.37,-41.10,-63.42,4
0.06,-1.22,0.24,4
-0.12,-1.10,0.18,4
44.65,-40.82,-62.59,4
0.00,-1.16,0.12,4
-0.12,-1.10,0.18,4
45.75,-40.39,-62.81,4
0.00,-1.40,0.18,4
-0.12,-1.10,0.18,4
44.93,-41.36,-63.46,4
0.06,-1.28,0.06,4
-0.12,-1.10,0.18,4
45.13,-40.84,-63.54,4
0.00,-1.16,0.06,4
-0.12,-1.10,0.18,4
45.17,-41.03,-62.49,4
0.12,-1.34,0.00,4
0.00,-1.22,0.00,4
44.58,-41.14,-61.74,4
-0.18,-1.04,0.00,4
0.00,-1.22,0.00,4
44.74,-41.21,-63.07,4
-0.06,-1.10,0.06,4
0.00,-1.22,0.00,4
45.26,-40.91,-62.76,4
0.12,-1.10,0.12,4
0.00,-1.22,0.00,4
44.56,-41.09,-63.75,4
0.24,-1.22,0.12,4
0.00,-1.22,0.00,4
45.00,-41.05,-62.17,4
0.00,-1.28,0.06,4
0.00,-1.22,0.00,4
45.42,-40.95,-62.55,4
-0.06,-1.34,0.12,4
-0.12,-1.34,0.12,4
45.18,-40.12,-62.48,4
0.12,-1.22,0.24,4
-0.12,-1.34,0.12,4
45.41,-40.55,-63.49,4
0.12,-1.28,0.12,4
-0.12,-1.34,0.12,4
45.26,-40.38,-62.43,4
-0.18,-1.10,0.12,4
-0.12,-1.34,0.12,4
45.43,-40.60,-62.90,4
0.12,-1.16,0.18,4
-0.12,-1.34,0.12,4
46.00,-41.11,-63.31,4
0.06,-1.22,0.12,4
-0.12,-1.34,0.12,4
45.53,-40.83,-64.12,4
0.06,-1.28,0.12,4
0.12,-1.22,0.00,4
45.15,-41.17,-64.87,4
-0.06,-1.28,0.18,4
0.12,-1.22,0.00,4
45.62,-40.53,-63.72,4
-0.12,-1.04,0.12,4
0.12,-1.22,0.00,4
44.87,-40.87,-63.78,4
0.12,-1.22,0.18,4
0.12,-1.22,0.00,4
45.26,-40.92,-64.05,4
0.06,-1.16,0.12,4
0.12,-1.22,0.00,4
45.28,-40.92,-61.82,4
-0.06,-1.16,0.18,4
0.12,-1.22,0.00,4
45.52,-40.80,-62.39,4
0.06,-1.22,0.18,4
-0.06,-0.92,0.12,4
45.09,-40.59,-63.73,4
0.06,-1.10,0.12,4
-0.06,-0.92,0.12,4
45.23,-40.94,-63.54,4
0.06,-1.22,0.12,4
-0.06,-0.92,0.12,4
45.18,-40.93,-63.26,4
0.06,-1.28,0.12,4
-0.06,-0.92,0.12,4
45.31,-40.65,-63.35,4
0.06,-1.04,0.00,4
-0.06,-0.92,0.12,4
45.61,-40.63,-63.79,4
0.12,-1.28,0.12,4
-0.06,-0.92,0.12,4
45.78,-40.52,-63.53,4
0.18,-1.16,0.24,4
-0.06,-1.16,0.18,4
45.46,-41.14,-63.59,4
0.06,-1.22,0.12,4
-0.06,-1.16,0.18,4
45.14,-41.56,-63.39,4
0.00,-1.40,0.18,4
-0.06,-1.16,0.18,4
45.35,-41.16,-63.06,4
0.31,-1.16,0.12,4
-0.06,-1.16,0.18,4
45.31,-40.84,-63.59,4
-0.06,-1.34,0.12,4
-0.06,-1.16,0.18,4
45.37,-41.03,-62.66,4
0.06,-1.28,0.18,4
-0.06,-1.16,0.18,4
44.89,-41.00,-63.34,4
-0.06,-1.22,0.18,4
-0.06,-1.16,0.18,4
45.28,-40.92,-63.27,4
0.00,-1.16,0.12,4
-0.06,-1.16,0.18,4
45.56,-40.93,-62.56,4
0.18,-1.28,0.12,4
-0.06,-1.16,0.18,4
45.24,-40.99,-62.85,4
0.06,-1.40,0.18,4
-0.06,-1.16,0.18,4
45.21,-40.91,-63.59,4
0.06,-0.92,0.18,4
-0.06,-1.16,0.18,4
45.15,-40.76,-63.70,4
0.00,-1.16,0.12,4
-0.06,-1.16,0.18,4
45.31,-40.47,-62.82,4
0.12,-0.92,0.18,4
-0.06,-1.16,0.18,4
45.45,-40.45,-62.43,4
-0.12,-1.04,0.12,4
-0.06,-1.16,0.18,4
45.58,-40.98,-61.96,4
-0.12,-1.34,0.12,4
-0.06,-1.16,0.18,4
45.02,-41.33,-63.54,4
0.06,-1.22,0.00,4
-0.06,-1.16,0.18,4
44.68,-40.93,-62.35,4
0.12,-1.16,0.12,4
-0.06,-1.16,0.18,4
45.57,-40.81,-63.32,4
0.12,-1.28,0.24,4
-0.06,-1.16,0.18,4
45.34,-40.87,-62.60,4
-0.06,-1.22,-0.06,4
-0.06,-1.16,0.18,4
45.13,-40.87,-63.40,4
0.06,-1.04,0.00,4
-0.06,-1.16,0.18,4
44.90,-40.99,-62.74,4
0.00,-1.22,0.00,4
-0.06,-1.16,0.18,4
45.12,-40.45,-62.88,4
-0.06,-1.10,0.12,4
-0.06,-1.16,0.18,4
45.12,-40.60,-63.65,4
0.00,-1.10,0.31,4
-0.06,-1.16,0.18,4
45.18,-40.65,-62.83,4
0.06,-0.98,0.12,4
0.12,-1.04,0.12,4
45.25,-40.52,-62.82,4
0.12,-1.16,0.00,4
0.12,-1.04,0.12,4
45.03,-40.98,-63.01,4
0.06,-1.22,0.18,4
0.12,-1.04,0.12,4
45.26,-41.71,-62.54,4
0.18,-1.28,0.12,4
0.12,-1.04,0.12,4
45.29,-41.37,-61.80,4
0.06,-0.98,0.00,4
0.12,-1.04,0.12,4
44.57,-40.99,-62.95,4
-0.06,-1.10,0.18,4
0.12,-1.04,0.12,4
44.98,-41.00,-63.71,4
0.06,-1.28,0.18,4
-0.06,-1.28,0.12,4
44.95,-40.98,-62.76,4
0.12,-1.16,0.00,4
-0.06,-1.28,0.12,4
45.10,-43.58,-62.81,4
-0.06,-1.22,0.12,4
-0.06,-1.28,0.12,4
45.28,-41.15,-63.72,4
-0.12,-1.10,0.00,4
-0.06,-1.28,0.12,4
45.42,-40.53,-62.93,4
-0.12,-1.28,0.06,4
-0.06,-1.28,0.12,4
45.19,-41.19,-63.17,4
-0.06,-1.10,0.18,4
-0.06,-1.28,0.12,4
45.25,-40.64,-63.76,4
0.00,-1.28,0.00,4
0.06,-1.28,0.06,4
44.86,-40.67,-64.06,4
0.06,-1.28,0.31,4
0.06,-1.28,0.06,4
44.90,-40.52,-62.76,4
0.00,-1.10,0.06,4
0.06,-1.28,0.06,4
44.97,-40.93,-62.81,4
0.18,-1.10,0.18,4
0.06,-1.28,0.06,4
45.45,-40.91,-62.94,4
0.00,-1.16,0.18,4
0.06,-1.28,0.06,4
45.17,-40.94,-63.12,4
0.00,-1.10,0.06,4
0.06,-1.28,0.06,4
45.39,-40.92,-62.94,4
-0.12,-1.16,0.06,4
-0.12,-1.04,0.18,4
44.95,-40.71,-62.15,4
0.06,-1.40,0.24,4
-0.12,-1.04,0.18,4
44.85,-41.28,-63.02,4
0.18,-1.46,0.12,4
-0.12,-1.04,0.18,4
44.91,-40.75,-63.17,4
0.06,-1.22,0.12,4
-0.12,-1.04,0.18,4
45.01,-40.45,-62.65,4
0.00,-1.16,0.06,4
-0.12,-1.04,0.18,4
45.13,-40.70,-63.07,4
0.06,-1.28,0.18,4
-0.12,-1.04,0.18,4
45.13,-40.80,-63.78,4
0.06,-1.22,0.06,4
0.06,-1.10,0.06,4
44.62,-40.60,-63.77,4
0.00,-1.40,0.18,4
0.06,-1.10,0.06,4
44.87,-40.48,-62.71,4
0.00,-1.34,0.18,4
0.06,-1.10,0.06,4
45.21,-40.54,-62.43,4
0.06,-1.16,0.24,4
0.06,-1.10,0.06,4
45.65,-41.03,-62.83,4
-0.06,-1.40,0.12,4
0.06,-1.10,0.06,4
45.28,-41.22,-62.44,4
0.00,-1.22,0.06,4
0.06,-1.10,0.06,4
45.01,-40.88,-62.74,4
0.00,-1.16,0.12,4
-0.06,-1.22,0.12,4
45.56,-40.38,-62.21,4
0.00,-1.10,0.12,4
-0.06,-1.22,0.12,4
45.34,-40.86,-62.02,4
0.06,-1.16,0.24,4
-0.06,-1.22,0.12,4
45.25,-40.69,-61.38,4
0.06,-1.10,0.00,4
-0.06,-1.22,0.12,4
44.89,-41.00,-62.83,4
0.12,-1.16,0.06,4
-0.06,-1.22,0.12,4
44.98,-40.89,-63.21,4
0.00,-1.22,0.06,4
-0.06,-1.22,0.12,4
45.13,-40.64,-63.02,4
-0.06,-1.40,0.00,4
-0.12,-1.16,0.06,4
45.17,-40.98,-62.81,4
0.00,-1.22,0.12,4
-0.12,-1.16,0.06,4
45.15,-40.39,-62.61,4
0.12,-1.34,0.06,4
-0.12,-1.16,0.06,4
45.12,-40.91,-62.82,4
-0.06,-1.16,0.12,4
-0.12,-1.16,0.06,4
44.70,-40.77,-63.06,4
-0.12,-1.28,0.06,4
-0.12,-1.16,0.06,4
45.06,-40.60,-62.28,4
0.00,-1.04,0.12,4
-0.12,-1.16,0.06,4
45.15,-40.83,-64.07,4
0.00,-1.22,0.06,4
-0.12,-1.16,0.06,4
45.30,-41.22,-62.76,4
0.00,-1.10,0.12,4
-0.12,-1.16,0.06,4
45.26,-40.71,-63.79,4
0.00,-1.22,0.06,4
-0.12,-1.16,0.06,4
45.23,-40.64,-63.39,4
-0.18,-1.04,0.18,4
-0.12,-1.16,0.06,4
45.01,-40.92,-64.87,4
0.00,-1.22,0.12,4
-0.12,-1.16,0.06,4
45.26,-40.44,-63.13,4
0.06,-1.04,0.00,4
-0.12,-1.16,0.06,4
45.53,-40.69,-63.20,4
-0.24,-1.34,0.12,4
-0.12,-1.16,0.06,4
45.30,-40.84,-62.49,4
0.24,-1.28,0.06,4
-0.12,-1.16,0.06,4
45.65,-40.48,-63.29,4
-0.18,-1.22,0.18,4
-0.12,-1.16,0.06,4
45.39,-40.70,-61.90,4
0.00,-1.28,0.12,4
-0.12,-1.16,0.06,4
45.51,-40.76,-63.34,4
0.00,-1.28,0.12,4
-0.12,-1.16,0.06,4
45.46,-40.98,-63.29,4
0.06,-1.34,0.18,4
-0.12,-1.16,0.06,4
45.68,-40.05,-64.26,4
-0.12,-1.04,0.12,4
-0.12,-1.16,0.06,4
45.42,-40.27,-62.90,4
0.12,-1.28,0.00,4
0.00,-1.34,0.18,4
45.68,-40.91,-62.63,4
0.00,-1.16,0.00,4
0.00,-1.34,0.18,4
45.24,-40.55,-62.66,4
0.06,-1.34,0.18,4
0.00,-1.34,0.18,4
45.30,-40.77,-62.81,4
0.12,-1.34,0.12,4
0.00,-1.34,0.18,4
44.90,-40.89,-62.56,4
-0.18,-1.46,0.12,4
0.00,-1.34,0.18,4
44.98,-40.80,-61.78,4
0.12,-1.04,0.06,4
0.00,-1.34,0.18,4
44.87,-40.98,-63.48,4
0.00,-1.22,0.06,4
0.00,-1.34,0.18,4
44.96,-40.39,-62.54,4
0.00,-1.28,0.24,4
0.00,-1.34,0.18,4
45.00,-40.55,-62.16,4
0.06,-1.16,0.24,4
0.00,-1.34,0.18,4
45.31,-41.13,-63.60,4
0.18,-1.16,0.06,4
0.00,-1.34,0.18,4
44.70,-40.67,-62.48,4
0.00,-1.04,0.12,4
0.00,-1.34,0.18,4
44.90,-40.95,-62.44,4
0.18,-0.92,0.06,4
0.00,-1.34,0.18,4
44.73,-40.61,-63.59,4
0.00,-1.22,0.06,4
0.00,-1.34,0.18,4
44.96,-40.63,-62.35,4
0.00,-1.04,0.12,4
0.00,-1.34,0.18,4
44.93,-40.94,-62.35,4
0.00,-1.10,-0.06,4
0.00,-1.34,0.18,4
45.28,-40.73,-62.21,4
-0.06,-1.16,0.06,4
0.00,-1.34,0.18,4
44.93,-41.03,-62.68,4
0.06,-1.28,0.24,4
0.00,-1.34,0.18,4
45.06,-41.36,-62.96,4
0.00,-1.34,0.06,4
0.00,-1.34,0.18,4
45.12,-41.15,-62.65,4
-0.31,-1.34,0.06,4
-0.12,-1.16,0.06,4
44.97,-40.83,-63.21,4
0.06,-1.40,0.06,4
-0.12,-1.16,0.06,4
44.91,-40.86,-63.50,4
-0.12,-1.04,0.18,4
-0.12,-1.16,0.06,4
45.42,-40.72,-62.57,4
0.12,-1.16,0.24,4
-0.12,-1.16,0.06,4
45.28,-41.17,-62.61,4
0.12,-1.10,0.18,4
-0.12,-1.16,0.06,4
45.10,-40.89,-62.45,4
0.00,-1.22,0.00,4
-0.12,-1.16,0.06,4
44.81,-40.65,-62.92,4
0.00,-1.28,0.12,4
-0.12,-1.16,0.06,4
44.93,-40.56,-62.70,4
-0.06,-1.04,0.00,4
-0.12,-1.16,0.06,4
45.86,-40.52,-62.05,4
0.06,-1.34,0.12,4
-0.12,-1.16,0.06,4
45.52,-40.69,-61.72,4
-0.06,-1.16,0.18,4
-0.12,-1.16,0.06,4
45.69,-40.99,-62.82,4
0.31,-1.10,0.12,4
-0.12,-1.16,0.06,4
45.75,-40.98,-62.61,4
-0.06,-1.10,0.18,4
-0.12,-1.16,0.06,4
45.74,-40.80,-62.37,4
-0.06,-1.28,0.06,4
-0.12,-1.16,0.06,4
45.87,-40.91,-62.27,4
0.12,-1.22,0.00,4
-0.12,-1.16,0.06,4
45.98,-40.70,-63.18,4
0.00,-1.34,0.24,4
-0.12,-1.16,0.06,4
44.91,-40.78,-62.40,4
-0.06,-1.28,0.12,4
-0.12,-1.16,0.06,4
45.40,-40.83,-62.01,4
0.12,-1.04,0.06,4
-0.12,-1.16,0.06,4
45.23,-40.92,-62.76,4
0.12,-1.10,0.06,4
-0.12,-1.16,0.06,4
45.10,-41.00,-62.37,4
0.06,-1.10,0.00,4
-0.12,-1.22,0.12,4
45.14,-40.82,-62.55,4
0.00,-1.10,0.18,4
-0.12,-1.22,0.12,4
45.36,-40.91,-62.30,4
0.00,-1.22,0.12,4
-0.12,-1.22,0.12,4
45.80,-41.00,-62.51,4
-0.12,-1.16,0.12,4
-0.12,-1.22,0.12,4
45.30,-40.66,-62.83,4
-0.06,-1.10,0.12,4
-0.12,-1.22,0.12,4
45.84,-40.86,-63.37,4
0.00,-1.04,0.12,4
-0.12,-1.22,0.12,4
45.73,-41.17,-62.99,4
0.06,-1.28,0.12,4
-0.12,-1.22,0.12,4
45.34,-40.98,-63.24,4
-0.06,-1.28,0.18,4
-0.12,-1.22,0.12,4
45.13,-40.91,-63.49,4
-0.06,-1.10,0.12,4
-0.12,-1.22,0.12,4
45.12,-40.88,-62.66,4
0.12,-1.22,0.18,4
-0.12,-1.22,0.12,4
45.30,-40.14,-62.94,4
0.18,-1.34,0.12,4
-0.12,-1.22,0.12,4
45.28,-40.58,-63.44,4
0.12,-1.16,0.00,4
-0.12,-1.22,0.12,4
45.00,-40.60,-63.68,4
-0.06,-0.92,0.12,4
-0.12,-1.22,0.12,4
45.13,-40.66,-63.45,4
-0.18,-1.16,0.06,4
-0.12,-1.22,0.12,4
45.08,-40.70,-62.49,4
-0.06,-1.16,0.06,4
-0.12,-1.22,0.12,4
44.96,-40.83,-63.53,4
0.00,-1.16,0.00,4
-0.12,-1.22,0.12,4
45.18,-40.66,-62.90,4
0.18,-0.98,0.12,4
-0.12,-1.22,0.12,4
45.20,-41.13,-63.93,4
-0.06,-1.28,0.12,4
-0.12,-1.22,0.12,4
45.00,-40.89,-62.51,4
0.12,-0.85,0.18,4
-0.18,-1.04,0.12,4
45.10,-40.78,-62.77,4
0.00,-1.28,0.31,4
-0.18,-1.04,0.12,4
44.93,-40.69,-62.24,4
0.00,-1.10,0.18,4
-0.18,-1.04,0.12,4
44.65,-40.92,-62.49,4
0.06,-0.98,0.12,4
-0.18,-1.04,0.12,4
45.23,-40.92,-62.59,4
0.06,-1.16,0.18,4
-0.18,-1.04,0.12,4
45.18,-40.75,-63.00,4
-0.06,-1.28,0.06,4
-0.18,-1.04,0.12,4
44.74,-40.52,-63.95,4
-0.24,-1.04,0.06,4
0.06,-1.22,0.06,4
44.81,-40.65,-62.35,4
0.00,-1.16,0.24,4
0.06,-1.22,0.06,4
45.72,-40.75,-62.96,4
0.00,-1.16,0.18,4
0.06,-1.22,0.06,4
44.73,-41.13,-63.29,4
0.00,-1.40,0.12,4
0.06,-1.22,0.06,4
45.12,-40.61,-63.09,4
0.06,-1.16,0.12,4
0.06,-1.22,0.06,4
44.69,-40.17,-62.44,4
0.06,-1.16,0.12,4
0.06,-1.22,0.06,4
44.97,-40.82,-63.45,4
0.06,-1.16,0.24,4
0.06,-1.22,0.06,4
45.08,-41.04,-62.66,4
-0.12,-1.10,0.06,4
0.06,-1.22,0.06,4
45.20,-40.64,-62.10,4
0.00,-1.16,0.12,4
0.06,-1.22,0.06,4
44.54,-40.98,-61.83,4
0.12,-1.22,0.06,4
0.06,-1.22,0.06,4
44.93,-40.36,-62.29,4
0.00,-0.98,0.24,4
0.06,-1.22,0.06,4
45.14,-41.21,-63.57,4
0.06,-0.92,0.24,4
0.06,-1.22,0.06,4
44.59,-40.41,-62.52,4
0.12,-1.28,0.00,4
0.06,-1.22,0.06,4
44.78,-40.48,-63.17,4
-0.06,-0.98,0.18,4
0.06,-1.22,0.06,4
44.96,-40.84,-63.67,4
-0.06,-1.16,0.12,4
0.06,-1.22,0.06,4
45.18,-40.47,-63.15,4
0.00,-1.34,0.00,4
0.06,-1.22,0.06,4
45.23,-41.04,-62.74,4
0.06,-1.53,0.12,4
0.06,-1.22,0.06,4
44.73,-40.80,-62.89,4
0.06,-1.10,0.00,4
0.12,-1.22,-0.06,4
45.04,-40.98,-62.51,4
0.00,-1.53,0.06,4
0.12,-1.22,-0.06,4
45.02,-40.87,-61.94,4
0.18,-1.40,0.18,4
0.12,-1.22,-0.06,4
44.45,-40.33,-63.45,4
0.00,-1.28,0.18,4
0.12,-1.22,-0.06,4
45.13,-40.47,-63.37,4
0.06,-1.22,0.00,4
0.12,-1.22,-0.06,4
44.92,-41.28,-63.51,4
-0.12,-1.34,0.24,4
0.12,-1.22,-0.06,4
45.20,-40.70,-62.26,4
0.00,-1.22,0.12,4
0.00,-1.22,0.06,4
44.90,-40.92,-64.48,4
0.12,-1.40,0.18,4
0.00,-1.22,0.06,4
45.31,-41.10,-63.21,4
0.06,-1.28,0.06,4
0.00,-1.22,0.06,4
44.95,-40.37,-62.68,4
0.12,-1.04,0.12,4
0.00,-1.22,0.06,4
45.25,-40.76,-62.51,4
0.12,-1.28,0.06,4
0.00,-1.22,0.06,4
44.79,-40.41,-63.59,4
-0.06,-1.28,0.18,4
0.00,-1.22,0.06,4
45.36,-40.98,-60.91,4
0.18,-1.22,0.18,4
0.00,-1.34,0.12,4
44.58,-40.53,-62.59,4
0.00,-1.22,0.18,4
0.00,-1.34,0.12,4
45.10,-40.12,-62.83,4
0.24,-1.22,0.18,4
0.00,-1.34,0.12,4
45.40,-40.55,-62.62,4
0.24,-1.04,0.06,4
0.00,-1.34,0.12,4
45.04,-40.71,-63.12,4
0.00,-1.16,0.18,4
0.00,-1.34,0.12,4
45.08,-40.20,-63.02,4
-0.12,-1.34,0.12,4
0.00,-1.34,0.12,4
45.68,-40.97,-63.49,4
-0.06,-1.34,0.00,4
-0.06,-1.28,0.12,4
45.28,-41.05,-61.65,4
0.00,-1.04,0.12,4
-0.06,-1.28,0.12,4
45.17,-41.13,-62.74,4
0.18,-1.16,0.18,4
-0.06,-1.28,0.12,4
45.02,-40.84,-62.55,4
0.00,-1.04,0.12,4
-0.06,-1.28,0.12,4
45.14,-40.54,-63.16,4
0.00,-1.22,0.06,4
-0.06,-1.28,0.12,4
45.18,-40.31,-62.44,4
0.06,-1.04,0.06,4
-0.06,-1.28,0.12,4
45.58,-41.14,-62.90,4
-0.24,-1.22,0.12,4
0.00,-1.22,0.18,4
45.25,-41.15,-62.57,4
0.00,-1.40,0.06,4
0.00,-1.22,0.18,4
45.13,-40.39,-63.10,4
0.18,-1.16,0.06,4
0.00,-1.22,0.18,4
45.54,-41.03,-62.68,4
0.00,-1.40,0.18,4
0.00,-1.22,0.18,4
45.80,-41.24,-63.12,4
0.18,-1.16,0.18,4
0.00,-1.22,0.18,4
45.31,-40.99,-62.68,4
0.00,-1.10,0.06,4
0.00,-1.22,0.18,4
45.24,-40.77,-63.65,4
0.12,-1.22,0.06,4
0.18,-1.28,0.12,4
45.73,-40.61,-64.01,4
0.12,-1.34,0.00,4
0.18,-1.28,0.12,4
45.40,-40.70,-63.04,4
0.12,-1.22,0.06,4
0.18,-1.28,0.12,4
45.20,-40.41,-63.90,4
