X,Y,Z,class
0.18,-1.22,-0.12,3
0.70,51.45,-74.40,3
0.06,-1.46,-0.06,3
0.18,-1.22,-0.12,3
0.10,51.39,-72.62,3
0.24,-1.28,0.12,3
0.18,-1.22,-0.12,3
0.66,51.12,-73.86,3
0.12,-1.46,0.00,3
0.18,-1.22,-0.12,3
0.54,51.56,-73.55,3
0.00,-1.40,-0.06,3
0.18,-1.22,-0.12,3
0.54,51.42,-73.72,3
0.00,-1.28,0.06,3
0.18,-1.22,-0.12,3
0.50,51.26,-73.29,3
0.06,-1.34,0.00,3
0.18,-1.22,-0.12,3
0.73,51.65,-73.07,3
0.06,-1.22,0.12,3
0.18,-1.22,-0.12,3
0.42,51.57,-73.18,3
0.06,-1.22,0.00,3
0.18,-1.22,-0.12,3
1.04,51.34,-73.02,3
-0.12,-1.28,-0.06,3
0.18,-1.22,-0.12,3
0.45,51.92,-73.57,3
0.12,-1.16,-0.06,3
0.18,-1.22,-0.12,3
-0.04,51.48,-73.28,3
0.06,-1.40,0.00,3
0.18,-1.22,-0.12,3
-0.07,51.60,-72.61,3
0.12,-1.28,0.06,3
0.18,-1.22,-0.12,3
-0.05,51.49,-72.84,3
0.00,-1.28,0.12,3
0.18,-1.22,-0.12,3
0.55,51.56,-73.66,3
-0.06,-1.40,0.12,3
0.18,-1.22,-0.12,3
0.13,51.21,-73.74,3
0.00,-1.22,-0.06,3
0.18,-1.22,-0.12,3
-0.31,51.32,-73.33,3
0.18,-1.53,0.12,3
0.18,-1.22,-0.12,3
0.20,51.34,-73.65,3
0.18,-1.34,-0.06,3
0.18,-1.22,-0.12,3
0.45,51.03,-74.34,3
0.12,-1.46,-0.18,3
0.18,-1.22,-0.12,3
0.79,51.75,-72.25,3
0.24,-1.46,0.00,3
0.18,-1.22,-0.12,3
0.18,51.29,-73.44,3
0.18,-1.28,0.00,3
0.18,-1.22,-0.12,3
0.83,51.20,-73.34,3
0.00,-1.46,-0.12,3
0.18,-1.22,-0.12,3
0.29,50.99,-73.56,3
0.06,-1.40,0.06,3
0.06,-1.28,0.00,3
0.32,51.61,-72.99,3
0.18,-1.40,0.00,3
0.06,-1.28,0.00,3
0.39,51.49,-73.54,3
-0.12,-1.34,0.00,3
0.06,-1.28,0.00,3
0.07,51.44,-71.92,3
0.00,-1.53,0.00,3
0.06,-1.28,0.00,3
0.84,51.29,-73.68,3
0.06,-1.28,0.00,3
0.06,-1.28,0.00,3
0.32,51.48,-73.62,3
-0.06,-1.40,-0.06,3
0.06,-1.28,0.00,3
0.61,51.97,-73.38,3
-0.06,-1.16,0.06,3
0.00,-1.28,0.06,3
0.79,51.61,-74.43,3
0.06,-1.22,0.00,3
0.00,-1.28,0.06,3
0.67,51.23,-73.36,3
0.12,-1.46,-0.12,3
0.00,-1.28,0.06,3
0.79,51.92,-73.30,3
-0.06,-1.28,0.18,3
0.00,-1.28,0.06,3
0.01,51.04,-73.28,3
0.00,-1.22,-0.18,3
0.00,-1.28,0.06,3
0.23,51.10,-73.65,3
0.00,-1.34,-0.06,3
0.00,-1.28,0.06,3
-0.10,51.44,-73.78,3
0.00,-1.28,0.00,3
0.12,-1.46,0.00,3
0.26,51.18,-74.26,3
0.06,-1.65,-0.12,3
0.12,-1.46,0.00,3
0.16,51.09,-72.63,3
0.00,-1.22,0.06,3
0.12,-1.46,0.00,3
0.35,51.12,-73.47,3
0.18,-1.28,-0.06,3
0.12,-1.46,0.00,3
0.77,50.78,-73.27,3
0.06,-1.34,-0.12,3
0.12,-1.46,0.00,3
1.07,51.34,-74.17,3
0.06,-1.46,0.06,3
0.12,-1.46,0.00,3
0.65,50.92,-73.68,3
0.00,-1.22,0.00,3
0.12,-1.22,0.06,3
0.20,52.08,-74.16,3
0.06,-1.34,0.06,3
0.12,-1.22,0.06,3
0.96,51.01,-73.69,3
0.06,-1.16,0.06,3
0.12,-1.22,0.06,3
0.73,51.10,-73.43,3
-0.06,-1.46,-0.06,3
0.12,-1.22,0.06,3
0.29,51.11,-73.36,3
0.12,-1.40,-0.12,3
0.12,-1.22,0.06,3
0.65,51.04,-74.28,3
0.12,-1.34,-0.06,3
0.12,-1.22,0.06,3
1.09,51.29,-74.46,3
0.06,-1.34,0.06,3
0.06,-1.40,0.06,3
0.62,51.42,-73.54,3
0.18,-1.34,-0.06,3
0.06,-1.40,0.06,3
0.27,51.43,-72.89,3
0.12,-1.22,0.00,3
0.06,-1.40,0.06,3
0.37,51.81,-73.32,3
0.06,-1.28,-0.12,3
0.06,-1.40,0.06,3
0.76,51.07,-72.73,3
0.00,-1.34,-0.18,3
0.06,-1.40,0.06,3
0.67,51.21,-73.30,3
0.00,-1.34,0.06,3
0.06,-1.40,0.06,3
0.72,51.37,-74.02,3
0.00,-1.28,15.56,3
0.12,-1.40,0.00,3
0.40,51.50,-73.96,3
0.06,-1.22,-0.18,3
0.12,-1.40,0.00,3
0.34,51.27,-73.45,3
0.12,-1.16,0.00,3
0.12,-1.40,0.00,3
0.46,51.22,-73.21,3
0.12,-1.53,-0.06,3
0.12,-1.40,0.00,3
0.32,51.31,-73.96,3
0.06,-1.53,-0.06,3
0.12,-1.40,0.00,3
0.43,51.75,-73.10,3
0.06,-1.59,0.00,3
0.12,-1.40,0.00,3
0.51,51.64,-73.86,3
-0.06,-1.59,0.00,3
0.12,-1.40,0.00,3
0.79,51.42,-73.40,3
0.00,-1.40,0.00,3
0.12,-1.40,0.00,3
0.77,50.85,-74.28,3
0.06,-1.34,0.00,3
0.12,-1.40,0.00,3
1.11,50.99,-73.66,3
0.00,-1.22,0.12,3
0.12,-1.40,0.00,3
0.56,51.14,-72.91,3
0.12,-1.46,0.00,3
0.12,-1.40,0.00,3
0.29,51.28,-74.29,3
0.06,-1.53,0.06,3
0.12,-1.40,0.00,3
0.05,51.03,-73.34,3
0.18,-1.34,0.00,3
0.12,-1.40,0.00,3
0.62,51.29,-71.98,3
0.12,-1.40,-0.06,3
0.12,-1.40,0.00,3
0.68,51.39,-73.39,3
0.12,-1.40,-0.12,3
0.12,-1.40,0.00,3
0.62,51.38,-72.53,3
-0.06,-1.34,-0.12,3
0.12,-1.40,0.00,3
0.20,51.42,-73.10,3
0.06,-1.34,-0.12,3
0.12,-1.40,0.00,3
0.15,51.25,-73.97,3
0.12,-1.22,0.06,3
-0.06,-1.22,-0.06,3
0.35,51.54,-72.79,3
-0.18,-1.46,-0.12,3
-0.06,-1.22,-0.06,3
1.10,50.72,-72.49,3
0.18,-1.34,-0.06,3
-0.06,-1.22,-0.06,3
0.66,50.56,-72.31,3
0.06,-1.65,-0.06,3
-0.06,-1.22,-0.06,3
0.57,50.60,-73.39,3
0.00,-1.34,-0.06,3
-0.06,-1.22,-0.06,3
0.45,51.09,-73.41,3
-0.06,-1.22,0.00,3
-0.06,-1.22,-0.06,3
0.48,50.57,-73.94,3
0.00,-1.34,-0.24,3
-0.06,-1.22,-0.06,3
0.68,51.00,-72.61,3
0.00,-1.22,-0.18,3
-0.06,-1.22,-0.06,3
0.63,51.53,-74.50,3
-0.12,-1.40,0.06,3
-0.12,-1.40,-0.12,3
0.33,51.35,-72.71,3
0.06,-1.46,-0.12,3
-0.12,-1.40,-0.12,3
0.78,51.22,-73.38,3
-0.12,-1.40,-0.18,3
-0.12,-1.40,-0.12,3
0.84,51.35,-73.34,3
0.06,-1.16,-0.12,3
-0.12,-1.40,-0.12,3
0.84,50.68,-73.63,3
0.00,-1.10,-0.06,3
-0.12,-1.40,-0.12,3
1.01,51.22,-73.77,3
0.06,-1.16,-0.06,3
-0.12,-1.40,-0.12,3
0.77,51.62,-74.01,3
0.06,-1.40,0.00,3
-0.12,-1.40,-0.12,3
0.84,51.51,-72.57,3
0.12,-1.10,0.00,3
-0.12,-1.40,-0.12,3
0.50,51.48,-73.83,3
15.50,-1.22,0.00,3
-0.12,-1.40,-0.12,3
0.32,51.55,-73.86,3
0.06,-1.34,-0.06,3
-0.12,-1.40,-0.12,3
1.28,51.65,-73.28,3
-0.12,-1.28,0.00,3
-0.12,-1.40,-0.12,3
0.60,51.46,-73.40,3
-0.06,-1.10,0.12,3
-0.12,-1.40,-0.12,3
0.10,51.49,-73.30,3
0.06,-1.46,0.00,3
-0.12,-1.40,-0.12,3
0.63,51.57,-74.12,3
-0.12,-1.34,-0.06,3
-0.12,-1.40,-0.12,3
0.85,51.48,-74.45,3
-0.06,-1.40,0.06,3
-0.12,-1.40,-0.12,3
0.54,52.31,-73.14,3
-0.18,-1.40,0.00,3
-0.12,-1.40,-0.12,3
0.61,51.67,-73.71,3
0.06,-1.10,-0.06,3
-0.12,-1.40,-0.12,3
0.49,51.37,-72.86,3
0.06,-1.40,0.00,3
-0.12,-1.40,-0.12,3
0.62,51.50,-74.01,3
-0.18,-1.16,0.00,3
-0.12,-1.40,-0.12,3
1.06,51.79,-73.71,3
0.00,-1.04,0.00,3
-0.12,-1.40,-0.12,3
0.92,52.03,-73.49,3
0.18,-1.28,0.00,3
-0.12,-1.40,-0.12,3
0.95,51.50,-73.19,3
-0.06,-1.16,-0.06,3
-0.12,-1.40,-0.12,3
-0.04,51.70,-74.16,3
0.00,-1.22,0.06,3
-0.12,-1.40,-0.12,3
0.52,51.82,-73.74,3
0.00,-1.22,0.00,3
-0.12,-1.40,-0.12,3
0.73,51.59,-74.06,3
0.06,-1.10,0.06,3
-0.12,-1.40,-0.12,3
0.90,51.37,-74.48,3
0.00,-1.22,0.00,3
-0.12,-1.40,-0.12,3
0.87,51.53,-73.72,3
0.06,-1.16,-0.12,3
0.12,-1.34,0.06,3
0.98,51.84,-72.97,3
0.00,-1.22,0.00,3
0.12,-1.34,0.06,3
0.87,51.64,-74.23,3
0.18,-1.04,0.06,3
0.12,-1.34,0.06,3
0.93,51.71,-74.54,3
-0.06,-1.22,0.00,3
0.12,-1.34,0.06,3
0.78,51.37,-73.86,3
0.06,-1.28,0.00,3
0.12,-1.34,0.06,3
0.15,51.07,-74.23,3
-0.12,-1.16,-0.12,3
0.12,-1.34,0.06,3
0.21,51.29,-73.66,3
-0.06,-1.46,0.00,3
0.24,-1.28,0.12,3
0.59,52.06,-74.24,3
-0.12,-1.16,0.00,3
0.24,-1.28,0.12,3
0.60,51.50,-72.99,3
0.18,-1.04,0.00,3
0.24,-1.28,0.12,3
-0.15,51.82,-73.23,3
0.06,-1.46,0.00,3
0.24,-1.28,0.12,3
0.16,51.59,-73.63,3
-0.06,-1.34,-0.06,3
0.24,-1.28,0.12,3
0.52,51.55,-73.90,3
0.00,-1.59,-0.12,3
0.24,-1.28,0.12,3
0.27,52.29,-73.38,3
0.00,-1.40,0.06,3
0.00,-1.59,0.00,3
-0.10,51.75,-74.27,3
0.18,-1.59,0.06,3
0.00,-1.59,0.00,3
0.34,51.59,-75.04,3
0.06,-1.46,0.12,3
0.00,-1.59,0.00,3
-0.17,51.39,-74.08,3
-0.06,-1.04,-0.06,3
0.00,-1.59,0.00,3
1.16,51.54,-73.97,3
-0.12,-1.40,-0.06,3
0.00,-1.59,0.00,3
0.65,51.53,-73.57,3
-0.06,-1.40,0.06,3
0.00,-1.59,0.00,3
0.72,51.16,-73.74,3
0.00,-1.53,0.00,3
0.00,-1.40,0.06,3
-0.15,51.39,-73.56,3
0.00,-1.34,0.06,3
0.00,-1.40,0.06,3
0.06,52.03,-73.10,3
-0.06,-1.34,-0.18,3
0.00,-1.40,0.06,3
0.76,51.68,-73.90,3
0.00,-1.16,-0.06,3
0.00,-1.40,0.06,3
1.06,51.20,-73.41,3
0.00,-1.16,0.00,3
0.00,-1.40,0.06,3
0.33,51.44,-74.37,3
0.12,-1.46,-0.06,3
0.00,-1.40,0.06,3
0.67,51.35,-74.41,3
0.06,-1.53,0.12,3
0.00,-1.59,0.06,3
0.92,51.48,-74.07,3
0.24,-1.28,-0.18,3
0.00,-1.59,0.06,3
0.62,51.33,-73.99,3
-0.06,-1.53,-0.06,3
0.00,-1.59,0.06,3
0.40,51.55,-74.17,3
0.06,-1.40,-0.06,3
0.00,-1.59,0.06,3
0.13,51.27,-73.74,3
0.06,-1.46,-0.06,3
0.00,-1.59,0.06,3
0.37,51.32,-73.68,3
0.18,-1.53,-0.12,3
0.00,-1.59,0.06,3
0.45,51.78,-73.95,3
0.24,-1.53,0.06,3
0.18,-1.59,0.12,3
1.23,51.62,-74.62,3
0.18,-1.40,0.06,3
0.18,-1.59,0.12,3
0.89,52.06,-74.13,3
0.00,-1.46,0.00,3
0.18,-1.59,0.12,3
0.16,51.62,-74.63,3
-0.12,-1.28,0.12,3
0.18,-1.59,0.12,3
0.02,51.48,-73.52,3
0.06,-1.22,0.00,3
0.18,-1.59,0.12,3
0.99,52.08,-74.96,3
0.00,-1.28,0.12,3
0.18,-1.59,0.12,3
0.09,51.42,-74.34,3
0.12,-1.53,0.06,3
0.06,-1.22,0.06,3
0.02,51.71,-73.82,3
0.12,-1.34,-0.06,3
0.06,-1.22,0.06,3
0.70,51.65,-73.14,3
0.00,-1.34,0.06,3
0.06,-1.22,0.06,3
0.54,51.60,-74.16,3
-0.06,-1.28,0.12,3
0.06,-1.22,0.06,3
0.49,51.75,-73.54,3
0.00,-1.28,0.00,3
0.06,-1.22,0.06,3
0.42,51.72,-73.57,3
0.06,-1.40,-0.06,3
0.06,-1.22,0.06,3
0.72,51.26,-73.89,3
0.12,-1.34,-0.12,3
0.12,-1.40,-0.06,3
0.39,51.84,-73.67,3
0.06,-1.22,0.18,3
0.12,-1.40,-0.06,3
0.90,51.51,-73.32,3
0.00,-1.10,0.00,3
0.12,-1.40,-0.06,3
-0.13,51.53,-73.40,3
-0.06,-1.04,-0.06,3
0.12,-1.40,-0.06,3
0.26,51.98,-73.55,3
0.06,-1.16,0.00,3
0.12,-1.40,-0.06,3
0.98,51.66,-73.86,3
0.31,-1.34,-0.12,3
0.12,-1.40,-0.06,3
-0.09,51.89,-73.38,3
0.06,-1.10,0.00,3
0.06,-1.16,0.00,3
0.78,51.65,-73.67,3
0.12,-1.46,0.00,3
0.06,-1.16,0.00,3
0.44,51.45,-73.96,3
-0.12,-1.34,0.00,3
0.06,-1.16,0.00,3
0.59,51.76,-73.17,3
-0.12,-1.22,0.00,3
0.06,-1.16,0.00,3
0.87,51.49,-73.60,3
0.18,-1.46,0.00,3
0.06,-1.16,0.00,3
0.42,51.67,-73.47,3
0.12,-0.92,-0.06,3
0.06,-1.16,0.00,3
-0.01,51.53,-72.91,3
0.06,-0.85,-0.06,3
-0.06,-1.04,-0.12,3
-0.11,51.16,-73.86,3
0.12,-1.04,0.06,3
-0.06,-1.04,-0.12,3
0.84,50.78,-73.28,3
-0.12,-1.16,0.00,3
-0.06,-1.04,-0.12,3
0.33,51.28,-74.46,3
0.06,-1.22,-0.06,3
-0.06,-1.04,-0.12,3
1.14,51.60,-73.84,3
0.06,-1.40,0.12,3
-0.06,-1.04,-0.12,3
0.22,51.98,-73.75,3
0.18,-1.28,0.00,3
-0.06,-1.04,-0.12,3
0.20,51.45,-74.32,3
0.18,-1.46,-0.06,3
-0.06,-1.04,-0.12,3
0.62,51.97,-74.18,3
0.00,-1.53,0.12,3
-0.06,-1.04,-0.12,3
0.56,51.67,-73.36,3
0.06,-1.53,0.00,3
-0.06,-1.04,-0.12,3
0.54,51.73,-73.06,3
0.06,-1.22,0.06,3
-0.06,-1.04,-0.12,3
0.44,51.77,-72.45,3
0.12,-1.16,0.00,3
-0.06,-1.04,-0.12,3
0.50,51.93,-73.19,3
0.24,-1.34,-0.06,3
-0.06,-1.04,-0.12,3
0.40,51.42,-73.10,3
0.06,-1.53,0.06,3
-0.06,-1.04,-0.12,3
-0.28,51.39,-73.05,3
0.00,-1.40,-0.12,3
-0.06,-1.04,-0.12,3
0.40,51.27,-73.36,3
0.18,-1.28,0.06,3
-0.06,-1.04,-0.12,3
0.73,51.38,-74.04,3
0.06,-1.40,0.06,3
-0.06,-1.04,-0.12,3
0.78,51.68,-73.66,3
0.12,-1.40,-0.12,3
-0.06,-1.04,-0.12,3
0.98,51.72,-73.10,3
0.00,-1.59,-0.12,3
-0.06,-1.04,-0.12,3
0.34,51.64,-73.08,3
0.12,-1.40,-0.06,3
-0.06,-1.04,-0.12,3
0.57,51.90,-73.30,3
0.06,-1.65,0.00,3
-0.06,-1.04,-0.12,3
0.84,51.76,-72.81,3
0.06,-1.53,-0.06,3
-0.06,-1.04,-0.12,3
0.74,51.35,-72.47,3
0.12,-1.46,0.06,3
-0.06,-1.04,-0.12,3
0.78,51.77,-72.58,3
0.12,-1.53,0.00,3
-0.06,-1.04,-0.12,3
0.43,52.21,-73.25,3
0.00,-1.46,-0.06,3
-0.06,-1.04,-0.12,3
0.65,51.98,-73.28,3
-0.06,-1.59,0.00,3
-0.06,-1.04,-0.12,3
0.01,51.62,-73.54,3
0.06,-1.40,-0.06,3
-0.06,-1.04,-0.12,3
0.95,51.39,-74.50,3
-0.24,-1.40,0.00,3
-0.06,-1.04,-0.12,3
0.40,51.54,-73.00,3
-0.06,-1.46,0.12,3
-0.06,-1.04,-0.12,3
0.50,51.50,-73.02,3
0.06,-1.34,0.00,3
-0.06,-1.04,-0.12,3
1.11,51.57,-74.44,3
0.06,-1.53,-0.06,3
-0.06,-1.04,-0.12,3
0.61,51.51,-73.99,3
0.00,-1.59,0.00,3
-0.06,-1.04,-0.12,3
1.20,51.55,-74.07,3
-0.06,-1.46,-0.12,3
-0.06,-1.04,-0.12,3
0.85,51.35,-73.34,3
0.06,-1.40,0.00,3
-0.06,-1.04,-0.12,3
0.65,51.61,-73.29,3
0.00,-1.59,0.00,3
-0.06,-1.04,-0.12,3
0.43,51.87,-74.26,3
0.00,-1.46,0.00,3
-0.06,-1.04,-0.12,3
0.83,51.05,-74.45,3
0.18,-1.59,-0.12,3
-0.06,-1.04,-0.12,3
0.07,51.44,-75.02,3
0.12,-1.53,0.00,3
-0.06,-1.04,-0.12,3
0.60,51.71,-73.97,3
0.06,-1.22,0.12,3
-0.06,-1.04,-0.12,3
0.27,51.89,-74.60,3
0.06,-1.40,-0.06,3
-0.06,-1.04,-0.12,3
0.94,51.14,-73.08,3
0.24,-1.28,0.18,3
-0.06,-1.04,-0.12,3
0.38,51.06,-74.11,3
-0.06,-1.46,-0.06,3
-0.06,-1.04,-0.12,3
0.77,51.75,-73.88,3
0.12,-1.53,0.00,3
-0.06,-1.04,-0.12,3
0.82,51.29,-73.25,3
0.06,-1.59,-0.12,3
-0.06,-1.04,-0.12,3
0.16,51.22,-73.40,3
0.12,-1.59,-0.06,3
-0.06,-1.04,-0.12,3
0.27,51.40,-72.78,3
-0.06,-1.46,-0.06,3
-0.06,-1.04,-0.12,3
0.23,52.16,-73.29,3
0.18,-1.59,0.06,3
-0.06,-1.04,-0.12,3
0.38,51.37,-73.79,3
0.12,-1.40,0.06,3
-0.06,-1.04,-0.12,3
0.34,51.59,-73.45,3
0.18,-1.34,-0.06,3
-0.06,-1.04,-0.12,3
0.68,51.67,-73.25,3
-0.06,-1.34,-0.06,3
-0.06,-1.04,-0.12,3
0.12,51.70,-74.51,3
0.00,-1.40,-0.06,3
-0.06,-1.53,0.06,3
0.82,51.82,-74.10,3
0.12,-1.59,-0.12,3
-0.06,-1.53,0.06,3
0.01,52.17,-74.22,3
0.37,-1.53,0.00,3
-0.06,-1.53,0.06,3
0.74,51.23,-74.11,3
0.18,-1.40,0.12,3
-0.06,-1.53,0.06,3
0.96,51.86,-73.13,3
0.00,-1.53,-0.06,3
-0.06,-1.53,0.06,3
0.20,51.39,-74.23,3
0.12,-1.59,0.18,3
-0.06,-1.53,0.06,3
0.84,51.54,-74.30,3
0.00,-1.28,0.00,3
0.12,-1.28,0.00,3
0.46,51.95,-73.38,3
0.12,-1.53,0.00,3
0.12,-1.28,0.00,3
0.65,51.60,-73.93,3
0.18,-1.40,0.00,3
0.12,-1.28,0.00,3
0.59,52.05,-73.28,3
0.18,-1.53,0.00,3
0.12,-1.28,0.00,3
0.56,51.99,-73.00,3
0.12,-1.40,0.06,3
0.12,-1.28,0.00,3
0.77,51.46,-74.39,3
0.18,-1.46,0.00,3
0.12,-1.28,0.00,3
0.78,52.01,-74.41,3
0.12,-1.34,-0.06,3
0.12,-1.53,0.12,3
0.55,51.79,-74.01,3
0.12,-1.53,0.06,3
0.12,-1.53,0.12,3
0.52,51.81,-74.16,3
0.06,-1.34,0.00,3
0.12,-1.53,0.12,3
0.55,51.50,-74.90,3
0.12,-1.22,-0.06,3
0.12,-1.53,0.12,3
0.84,51.66,-74.10,3
-0.06,-1.40,0.00,3
0.12,-1.53,0.12,3
0.70,51.56,-74.49,3
0.12,-1.40,0.06,3
0.12,-1.53,0.12,3
0.07,52.00,-73.49,3
0.00,-1.34,0.12,3
0.12,-1.22,0.06,3
0.24,51.61,-74.39,3
0.12,-1.28,0.06,3
0.12,-1.22,0.06,3
0.68,51.87,-73.71,3
-0.06,-1.40,-0.18,3
0.12,-1.22,0.06,3
0.81,51.39,-73.36,3
-0.06,-1.40,-0.18,3
0.12,-1.22,0.06,3
0.65,52.38,-73.94,3
0.00,-1.46,0.12,3
0.12,-1.22,0.06,3
0.42,52.22,-74.06,3
0.31,-1.65,0.00,3
0.12,-1.22,0.06,3
0.81,51.94,-74.19,3
0.06,-1.46,0.00,3
0.12,-1.28,-0.06,3
0.37,51.54,-73.51,3
0.31,-1.40,0.06,3
0.12,-1.28,-0.06,3
0.39,51.27,-73.16,3
-0.06,-1.46,0.12,3
0.12,-1.28,-0.06,3
0.40,51.97,-73.16,3
0.24,-1.46,0.00,3
0.12,-1.28,-0.06,3
0.50,51.82,-72.80,3
0.18,-1.40,-0.06,3
0.12,-1.28,-0.06,3
0.71,51.26,-72.78,3
0.12,-1.22,0.06,3
0.12,-1.28,-0.06,3
0.52,51.70,-73.49,3
0.12,-1.34,0.12,3
0.12,-1.22,0.12,3
0.34,51.67,-73.40,3
0.31,-1.16,0.00,3
0.12,-1.22,0.12,3
0.74,51.49,-73.74,3
0.18,-1.46,0.00,3
0.12,-1.22,0.12,3
1.01,51.99,-73.33,3
0.18,-1.40,0.00,3
0.12,-1.22,0.12,3
0.78,51.38,-72.78,3
0.00,-1.34,0.12,3
0.12,-1.22,0.12,3
0.26,51.34,-72.78,3
0.12,-1.46,0.12,3
0.12,-1.22,0.12,3
0.72,51.40,-72.17,3
0.12,-1.40,-0.06,3
0.12,-1.22,0.12,3
0.24,51.39,-73.56,3
0.12,-1.34,-0.18,3
0.12,-1.22,0.12,3
-0.16,52.08,-74.06,3
0.06,-1.34,0.00,3
0.12,-1.22,0.12,3
0.56,51.64,-72.67,3
0.00,-1.28,-0.12,3
0.12,-1.22,0.12,3
0.50,51.66,-73.97,3
0.12,-1.34,-0.06,3
0.12,-1.22,0.12,3
0.74,51.86,-74.38,3
0.24,-1.59,0.12,3
0.12,-1.22,0.12,3
0.07,52.20,-73.85,3
0.18,-1.59,-0.06,3
0.12,-1.22,0.12,3
0.51,51.72,-73.99,3
0.18,-1.59,0.00,3
0.12,-1.22,0.12,3
0.13,51.66,-74.13,3
-0.18,-1.46,-0.06,3
0.12,-1.22,0.12,3
0.54,51.76,-72.88,3
0.06,-1.46,-0.12,3
0.12,-1.22,0.12,3
0.43,51.40,-73.16,3
0.18,-1.89,-0.18,3
0.12,-1.22,0.12,3
0.37,51.57,-74.16,3
0.12,-1.46,0.00,3
0.12,-1.22,0.12,3
0.51,51.27,-73.21,3
0.31,-1.71,0.00,3
0.12,-1.22,0.12,3
0.39,51.26,-74.02,3
0.06,-1.34,-0.12,3
0.12,-1.22,0.12,3
0.45,51.39,-73.84,3
0.00,-1.34,0.06,3
0.12,-1.22,0.12,3
0.50,51.78,-73.34,3
0.06,-1.40,0.00,3
0.12,-1.22,0.12,3
0.23,51.98,-73.10,3
0.06,-1.53,0.06,3
0.12,-1.22,0.12,3
0.56,51.90,-73.50,3
0.06,-1.28,-0.12,3
0.31,-1.34,-0.12,3
0.56,51.59,-72.56,3
-0.06,-1.28,0.12,3
0.31,-1.34,-0.12,3
0.68,51.60,-72.57,3
0.06,-1.53,-0.06,3
0.31,-1.34,-0.12,3
0.67,51.97,-73.85,3
0.06,-1.40,-0.18,3
0.31,-1.34,-0.12,3
0.38,51.42,-72.97,3
0.06,-1.46,-0.06,3
0.31,-1.34,-0.12,3
0.57,51.92,-73.36,3
0.12,-1.46,-0.12,3
0.31,-1.34,-0.12,3
0.28,51.46,-74.77,3
-0.18,-1.53,0.06,3
0.00,-1.59,-0.06,3
0.01,51.49,-74.02,3
-0.06,-1.46,0.00,3
0.00,-1.59,-0.06,3
0.16,51.46,-73.55,3
-0.06,-1.59,0.12,3
0.00,-1.59,-0.06,3
0.02,51.38,-74.10,3
0.06,-1.53,0.00,3
0.00,-1.59,-0.06,3
0.40,52.29,-72.00,3
0.06,-1.53,-0.12,3
0.00,-1.59,-0.06,3
0.72,51.95,-74.27,3
0.12,-1.40,0.00,3
0.00,-1.59,-0.06,3
0.17,52.03,-72.79,3
0.24,-1.40,-0.12,3
0.18,-1.40,-0.12,3
-0.04,51.33,-73.29,3
0.00,-1.22,-0.06,3
0.18,-1.40,-0.12,3
0.50,51.40,-73.97,3
0.18,-1.59,0.00,3
0.18,-1.40,-0.12,3
0.61,51.57,-73.94,3
0.18,-1.46,0.00,3
0.18,-1.40,-0.12,3
0.42,51.50,-73.27,3
0.12,-1.40,-0.18,3
0.18,-1.40,-0.12,3
0.45,51.31,-72.77,3
0.24,-1.46,0.00,3
0.18,-1.40,-0.12,3
1.01,51.11,-73.51,3
0.12,-1.53,-0.06,3
0.06,-1.65,0.06,3
1.28,51.95,-73.03,3
0.00,-1.65,0.06,3
0.06,-1.65,0.06,3
0.63,51.51,-73.89,3
0.00,-1.46,0.00,3
0.06,-1.65,0.06,3
0.66,52.08,-73.18,3
0.00,-1.59,0.00,3
0.06,-1.65,0.06,3
0.89,52.09,-73.23,3
0.00,-1.46,-0.12,3
0.06,-1.65,0.06,3
0.31,52.00,-73.60,3
0.18,-1.46,0.06,3
0.06,-1.65,0.06,3
0.68,51.42,-73.51,3
0.00,-1.46,0.06,3
-0.18,-1.40,0.00,3
0.94,51.70,-73.41,3
0.00,-1.40,0.12,3
-0.18,-1.40,0.00,3
0.44,51.84,-73.47,3
0.06,-1.71,0.18,3
-0.18,-1.40,0.00,3
0.18,51.34,-74.08,3
0.00,-1.59,0.18,3
-0.18,-1.40,0.00,3
0.65,51.56,-74.88,3
0.06,-1.59,-0.18,3
-0.18,-1.40,0.00,3
0.78,51.07,-73.61,3
0.06,-1.40,0.06,3
-0.18,-1.40,0.00,3
0.16,51.65,-72.62,3
0.06,-1.46,0.06,3
0.00,-1.46,0.06,3
0.61,52.00,-73.44,3
0.12,-1.10,0.12,3
0.00,-1.46,0.06,3
0.79,51.31,-73.79,3
0.00,-1.40,0.00,3
0.00,-1.46,0.06,3
0.31,51.98,-74.05,3
-0.12,-1.46,-0.12,3
0.00,-1.46,0.06,3
0.70,51.38,-73.40,3
0.12,-1.28,0.00,3
0.00,-1.46,0.06,3
0.92,51.76,-74.16,3
0.12,-1.40,-0.06,3
0.00,-1.46,0.06,3
0.49,51.59,-73.78,3
0.00,-1.34,-0.06,3
0.18,-1.40,-0.06,3
0.70,52.15,-73.40,3
0.00,-1.53,0.06,3
0.18,-1.40,-0.06,3
0.85,51.67,-73.56,3
0.00,-1.46,0.00,3
0.18,-1.40,-0.06,3
0.15,51.88,-72.85,3
-0.06,-1.59,-0.06,3
0.18,-1.40,-0.06,3
0.45,51.46,-73.49,3
0.12,-1.34,0.00,3
0.18,-1.40,-0.06,3
0.66,50.89,-74.52,3
0.18,-1.22,0.06,3
0.18,-1.40,-0.06,3
0.54,51.68,-73.51,3
-0.06,-1.34,0.00,3
0.18,-1.40,-0.06,3
