X,Y,Z,class
0.06,-1.65,0.31,1
0.63,-41.70,-106.34,1
0.06,-1.53,0.24,1
0.06,-1.65,0.31,1
0.59,-41.38,-106.68,1
0.00,-1.53,0.31,1
0.06,-1.65,0.31,1
0.54,-41.48,-105.79,1
0.24,-1.34,0.37,1
0.06,-1.65,0.31,1
-0.11,-41.78,-106.53,1
0.06,-1.34,0.12,1
0.06,-1.65,0.31,1
0.21,-42.13,-106.63,1
0.00,-1.40,0.18,1
0.06,-1.65,0.31,1
0.57,-41.65,-105.30,1
0.00,-1.46,0.24,1
0.00,-1.34,0.31,1
0.49,-41.88,-106.52,1
0.00,-1.40,0.31,1
0.00,-1.34,0.31,1
-0.32,-42.11,-105.83,1
-0.12,-1.59,0.24,1
0.00,-1.34,0.31,1
0.23,-41.52,-104.99,1
-0.06,-1.22,0.37,1
0.00,-1.34,0.31,1
0.51,-41.78,-106.59,1
0.24,-1.53,0.31,1
0.00,-1.34,0.31,1
0.54,-41.65,-104.64,1
0.06,-1.53,0.37,1
0.00,-1.34,0.31,1
0.23,-41.88,-106.47,1
-0.12,-1.46,0.24,1
0.06,-1.53,0.31,1
0.95,-42.31,-105.94,1
-0.06,-1.28,0.31,1
0.06,-1.53,0.31,1
0.66,-42.00,-105.82,1
0.06,-1.46,0.12,1
0.06,-1.53,0.31,1
0.15,-41.94,-105.64,1
-0.24,-1.28,0.37,1
0.06,-1.53,0.31,1
0.85,-42.09,-105.71,1
0.31,-1.65,0.37,1
0.06,-1.53,0.31,1
0.61,-41.88,-106.20,1
0.06,-1.40,0.24,1
0.06,-1.53,0.31,1
0.62,-42.05,-105.55,1
0.06,-1.53,0.31,1
-0.06,-1.53,0.43,1
0.22,-41.97,-106.53,1
0.12,-1.53,0.43,1
-0.06,-1.53,0.43,1
0.40,-42.16,-106.56,1
-0.06,-1.46,0.43,1
-0.06,-1.53,0.43,1
0.22,-41.97,-103.71,1
0.06,-1.46,0.31,1
-0.06,-1.53,0.43,1
-0.05,-42.26,-107.13,1
0.06,-1.46,0.31,1
-0.06,-1.53,0.43,1
0.96,-42.31,-106.85,1
0.06,-1.40,0.43,1
-0.06,-1.53,0.43,1
0.65,-41.85,-106.87,1
0.06,-1.53,0.31,1
-0.06,-1.53,0.43,1
0.48,-42.42,-106.62,1
0.00,-1.40,0.37,1
-0.06,-1.53,0.43,1
0.76,-42.35,-106.79,1
0.06,-1.34,0.31,1
-0.06,-1.53,0.43,1
0.21,-41.96,-105.59,1
-0.06,-1.28,0.49,1
-0.06,-1.53,0.43,1
0.29,-41.88,-105.42,1
0.24,-1.34,0.18,1
-0.06,-1.53,0.43,1
0.52,-42.21,-106.03,1
0.18,-1.34,0.43,1
-0.06,-1.53,0.43,1
0.62,-42.36,-105.30,1
0.06,-1.10,0.49,1
-0.06,-1.53,0.43,1
0.65,-42.38,-106.43,1
0.12,-1.34,0.37,1
-0.06,-1.53,0.43,1
0.73,-41.88,-106.10,1
0.00,-1.46,0.37,1
-0.06,-1.53,0.43,1
0.83,-41.87,-106.48,1
0.18,-1.46,0.18,1
-0.06,-1.53,0.43,1
0.52,-41.99,-106.51,1
0.12,-1.34,0.31,1
-0.06,-1.53,0.43,1
0.29,-41.70,-106.75,1
0.06,-1.22,0.31,1
0.00,-1.40,0.37,1
0.60,-42.05,-105.53,1
0.00,-1.59,0.31,1
0.00,-1.40,0.37,1
0.57,-42.75,-106.71,1
-0.12,-1.53,0.37,1
0.00,-1.40,0.37,1
0.60,-42.20,-106.30,1
0.00,-1.53,0.31,1
0.00,-1.40,0.37,1
0.07,-42.05,-106.15,1
0.00,-1.53,0.31,1
0.00,-1.40,0.37,1
-0.09,-41.83,-106.05,1
0.06,-1.59,0.37,1
0.00,-1.40,0.37,1
-0.13,-42.35,-105.42,1
0.12,-1.59,0.31,1
0.06,-1.46,0.37,1
0.73,-41.83,-106.12,1
0.00,-1.34,0.24,1
0.06,-1.46,0.37,1
0.04,-41.83,-104.65,1
0.06,-1.53,0.37,1
0.06,-1.46,0.37,1
0.95,-42.18,-106.16,1
-0.06,-1.53,0.49,1
0.06,-1.46,0.37,1
0.74,-41.97,-105.82,1
0.12,-1.46,0.37,1
0.06,-1.46,0.37,1
0.31,-41.88,-105.18,1
0.00,-1.53,0.31,1
0.06,-1.46,0.37,1
0.67,-42.25,-105.11,1
-0.06,-1.71,0.37,1
0.18,-1.65,0.37,1
0.70,-41.76,-106.53,1
0.00,-1.65,0.24,1
0.18,-1.65,0.37,1
0.17,-42.00,-105.75,1
0.12,-1.59,0.43,1
0.18,-1.65,0.37,1
0.54,-42.46,-105.29,1
0.12,-1.53,0.37,1
0.18,-1.65,0.37,1
0.70,-41.81,-105.32,1
0.12,-1.53,0.43,1
0.18,-1.65,0.37,1
-0.01,-41.72,-106.15,1
-0.06,-1.40,0.24,1
0.18,-1.65,0.37,1
0.57,-42.11,-106.04,1
0.00,-1.53,0.37,1
0.18,-1.65,0.37,1
0.21,-41.65,-105.38,1
-0.06,-1.22,0.24,1
0.18,-1.65,0.37,1
0.46,-41.64,-106.49,1
0.06,-1.53,0.37,1
0.18,-1.65,0.37,1
0.59,-42.16,-106.25,1
0.18,-1.46,0.31,1
0.18,-1.65,0.37,1
0.57,-42.32,-106.35,1
0.12,-1.46,0.43,1
0.18,-1.65,0.37,1
0.42,-41.76,-106.45,1
0.12,-1.59,0.24,1
0.18,-1.65,0.37,1
0.11,-41.67,-105.51,1
0.12,-1.40,0.31,1
-0.06,-1.59,0.43,1
0.38,-41.83,-104.92,1
0.12,-1.53,0.37,1
-0.06,-1.59,0.43,1
0.54,-41.81,-105.83,1
0.00,-1.53,0.37,1
-0.06,-1.59,0.43,1
-0.12,-41.96,-106.49,1
0.06,-1.53,0.37,1
-0.06,-1.59,0.43,1
0.35,-42.02,-105.54,1
0.12,-1.53,0.43,1
-0.06,-1.59,0.43,1
0.50,-41.91,-105.15,1
0.06,-1.59,0.43,1
-0.06,-1.59,0.43,1
-0.06,-42.10,-105.35,1
0.06,-1.34,0.31,1
-0.06,-1.59,0.43,1
0.35,-42.29,-106.12,1
-0.18,-1.40,0.24,1
-0.06,-1.59,0.43,1
0.70,-42.04,-105.71,1
-0.06,-1.53,0.37,1
-0.06,-1.59,0.43,1
0.15,-42.42,-105.92,1
0.24,-1.10,0.24,1
-0.06,-1.59,0.43,1
-0.16,-42.15,-105.88,1
0.06,-1.46,0.31,1
-0.06,-1.59,0.43,1
-0.07,-42.10,-105.66,1
0.06,-1.40,0.37,1
-0.06,-1.59,0.43,1
0.20,-41.94,-105.99,1
0.00,-1.34,0.24,1
-0.06,-1.59,0.43,1
0.32,-41.92,-105.70,1
0.06,-1.53,0.37,1
-0.06,-1.59,0.43,1
0.57,-42.25,-106.91,1
0.00,-1.22,0.31,1
-0.06,-1.59,0.43,1
0.46,-41.99,-106.23,1
-0.12,-1.53,0.49,1
-0.06,-1.59,0.43,1
0.09,-41.87,-106.85,1
-0.12,-1.34,0.31,1
-0.06,-1.59,0.43,1
0.73,-41.64,-105.46,1
0.00,-1.28,0.43,1
-0.06,-1.59,0.43,1
0.42,-42.07,-105.90,1
-0.06,-1.53,0.37,1
-0.06,-1.59,0.43,1
-0.21,-42.25,-105.96,1
0.06,-1.71,0.43,1
-0.06,-1.59,0.43,1
0.17,-42.04,-105.97,1
0.00,-1.28,0.43,1
-0.06,-1.59,0.43,1
-0.42,-41.92,-106.41,1
-0.06,-1.28,0.24,1
-0.06,-1.59,0.43,1
0.56,-41.42,-106.53,1
0.00,-1.28,0.24,1
-0.06,-1.59,0.43,1
0.54,-42.40,-105.03,1
0.12,-1.10,0.24,1
-0.06,-1.59,0.43,1
0.67,-41.86,-106.02,1
0.06,-1.28,0.31,1
-0.06,-1.59,0.43,1
0.04,-41.69,-104.85,1
0.06,-1.53,0.37,1
-0.06,-1.59,0.43,1
0.07,-42.11,-106.67,1
0.06,-1.53,0.31,1
-0.06,-1.59,0.43,1
-0.20,-41.94,-105.53,1
0.00,-1.34,0.31,1
-0.06,-1.59,0.43,1
0.18,-42.31,-106.64,1
-0.06,-1.28,0.37,1
-0.06,-1.59,0.43,1
0.33,-42.09,-106.20,1
0.12,-1.53,0.37,1
-0.06,-1.59,0.43,1
0.61,-42.22,-105.48,1
-0.06,-1.46,0.37,1
-0.06,-1.59,0.43,1
-0.29,-41.93,-105.13,1
0.18,-1.34,0.37,1
-0.06,-1.59,0.43,1
0.44,-41.24,-105.85,1
0.18,-1.22,0.37,1
-0.06,-1.59,0.43,1
-0.17,-42.04,-105.81,1
0.18,-1.28,0.43,1
-0.06,-1.59,0.43,1
0.11,-42.11,-106.48,1
0.06,-1.34,0.43,1
-0.06,-1.59,0.43,1
0.22,-41.69,-105.58,1
-0.06,-1.22,0.31,1
-0.06,-1.59,0.43,1
-0.15,-41.78,-106.18,1
-0.06,-1.40,0.43,1
-0.06,-1.59,0.43,1
-0.73,-41.59,-104.74,1
-0.06,-1.34,0.37,1
0.06,-1.28,0.18,1
0.49,-42.35,-105.13,1
0.00,-1.53,0.18,1
0.06,-1.28,0.18,1
0.52,-42.27,-104.86,1
0.06,-1.40,0.12,1
0.06,-1.28,0.18,1
0.32,-41.85,-105.21,1
0.00,-1.53,0.31,1
0.06,-1.28,0.18,1
0.07,-41.74,-106.76,1
-0.06,-1.40,0.24,1
0.06,-1.28,0.18,1
0.09,-42.47,-106.26,1
0.12,-1.34,0.37,1
0.06,-1.28,0.18,1
0.26,-41.70,-104.91,1
0.12,-1.53,0.31,1
0.06,-1.28,0.18,1
0.18,-41.64,-105.63,1
0.24,-1.40,0.37,1
0.06,-1.28,0.18,1
0.43,-41.96,-105.10,1
0.18,-1.40,0.43,1
0.06,-1.28,0.18,1
0.05,-42.16,-106.07,1
-0.06,-1.28,0.37,1
0.06,-1.28,0.18,1
-0.29,-42.25,-106.13,1
0.06,-1.40,0.31,1
0.06,-1.28,0.18,1
0.28,-41.97,-104.57,1
-0.06,-1.22,0.24,1
0.06,-1.28,0.18,1
0.55,-42.19,-105.36,1
0.06,-1.40,0.43,1
-0.06,-1.40,0.37,1
0.05,-42.03,-106.46,1
0.00,-1.28,0.12,1
-0.06,-1.40,0.37,1
0.33,-42.20,-106.53,1
0.00,-1.28,0.18,1
-0.06,-1.40,0.37,1
0.26,-42.22,-105.97,1
0.00,-1.40,0.49,1
-0.06,-1.40,0.37,1
0.15,-42.26,-105.42,1
0.00,-1.53,0.24,1
-0.06,-1.40,0.37,1
-0.31,-42.13,-106.16,1
0.18,-1.46,0.31,1
-0.06,-1.40,0.37,1
0.35,-42.19,-105.27,1
0.12,-1.40,0.24,1
0.00,-1.28,0.18,1
0.06,-42.15,-105.37,1
-0.06,-1.28,0.18,1
0.00,-1.28,0.18,1
0.13,-42.05,-105.57,1
0.12,-1.46,0.37,1
0.00,-1.28,0.18,1
0.33,-41.37,-105.83,1
-0.18,-1.53,0.31,1
0.00,-1.28,0.18,1
0.04,-42.42,-106.08,1
0.00,-1.22,0.37,1
0.00,-1.28,0.18,1
-0.22,-41.65,-106.42,1
0.12,-1.10,0.24,1
0.00,-1.28,0.18,1
-0.27,-42.05,-105.60,1
0.06,-1.46,0.37,1
0.00,-1.28,0.18,1
0.33,-41.97,-105.09,1
0.12,-1.34,0.24,1
0.00,-1.28,0.18,1
0.34,-41.67,-106.45,1
0.06,-1.34,0.55,1
0.00,-1.28,0.18,1
0.21,-41.87,-105.62,1
-0.18,-1.46,0.43,1
0.00,-1.28,0.18,1
0.37,-41.82,-106.71,1
0.18,-1.22,0.31,1
0.00,-1.28,0.18,1
0.05,-42.19,-106.15,1
0.06,-1.40,0.31,1
0.00,-1.28,0.18,1
0.13,-42.16,-105.53,1
0.12,-1.46,0.31,1
-0.06,-1.34,0.31,1
-0.21,-42.10,-107.41,1
-0.06,-1.28,0.37,1
-0.06,-1.34,0.31,1
0.16,-41.65,-107.86,1
-0.06,-1.65,0.37,1
-0.06,-1.34,0.31,1
0.07,-41.44,-105.57,1
-0.06,-1.28,0.37,1
-0.06,-1.34,0.31,1
-0.16,-42.05,-104.83,1
0.18,-1.28,0.37,1
-0.06,-1.34,0.31,1
0.23,-41.85,-105.38,1
-0.06,-1.28,0.43,1
-0.06,-1.34,0.31,1
0.07,-41.96,-106.10,1
-0.06,-1.04,0.37,1
-0.06,-1.34,0.31,1
-0.26,-41.75,-104.91,1
-0.18,-1.46,0.43,1
-0.06,-1.34,0.31,1
-0.11,-42.08,-105.94,1
-0.06,-1.28,0.31,1
-0.06,-1.34,0.31,1
0.26,-41.67,-106.01,1
-0.06,-1.28,0.37,1
-0.06,-1.34,0.31,1
-0.23,-42.00,-105.66,1
0.18,-1.46,0.31,1
-0.06,-1.34,0.31,1
0.37,-42.43,-105.29,1
0.06,-1.16,0.12,1
-0.06,-1.34,0.31,1
0.44,-41.74,-105.74,1
0.12,-1.28,0.37,1
-0.06,-1.34,0.31,1
0.16,-42.27,-106.12,1
0.00,-1.46,0.24,1
-0.06,-1.34,0.31,1
0.92,-42.35,-106.10,1
0.06,-1.28,0.31,1
-0.06,-1.34,0.31,1
0.01,-41.56,-104.69,1
0.12,-1.53,0.37,1
-0.06,-1.34,0.31,1
0.10,-42.00,-106.38,1
0.18,-1.40,0.31,1
-0.06,-1.34,0.31,1
0.59,-42.48,-104.90,1
0.06,-1.65,0.43,1
-0.06,-1.34,0.31,1
0.05,-42.38,-105.42,1
0.18,-1.65,0.37,1
-0.06,-1.34,0.31,1
0.07,-42.27,-105.09,1
-0.06,-1.59,0.31,1
-0.06,-1.34,0.31,1
0.49,-41.94,-106.80,1
-0.06,-1.40,0.24,1
0.12,-1.53,0.31,1
0.55,-42.08,-105.82,1
0.31,-1.40,0.31,1
0.12,-1.53,0.31,1
0.78,-41.91,-106.37,1
0.18,-1.71,0.24,1
0.12,-1.53,0.31,1
0.38,-42.02,-105.83,1
0.12,-1.65,0.18,1
0.12,-1.53,0.31,1
0.48,-41.88,-106.07,1
0.18,-1.46,0.49,1
0.12,-1.53,0.31,1
0.23,-42.60,-106.13,1
0.12,-1.46,0.37,1
0.12,-1.53,0.31,1
-0.32,-42.29,-105.98,1
0.06,-1.40,0.24,1
0.12,-1.53,0.31,1
0.50,-42.04,-105.87,1
0.00,-1.40,0.24,1
0.12,-1.53,0.31,1
0.55,-41.53,-106.16,1
-0.06,-1.46,0.43,1
0.12,-1.53,0.31,1
0.38,-42.14,-106.97,1
0.06,-1.40,0.31,1
0.12,-1.53,0.31,1
0.33,-42.20,-105.42,1
0.12,-1.53,0.31,1
0.12,-1.53,0.31,1
0.49,-41.66,-105.86,1
0.00,-1.46,0.31,1
0.12,-1.53,0.31,1
0.52,-42.03,-105.46,1
0.00,-1.53,0.37,1
0.12,-1.40,0.24,1
0.83,-42.20,-105.60,1
0.37,-1.46,0.24,1
0.12,-1.40,0.24,1
0.43,-41.99,-103.89,1
0.24,-1.22,0.18,1
0.12,-1.40,0.24,1
0.52,-41.58,-104.93,1
0.18,-1.34,0.37,1
0.12,-1.40,0.24,1
0.34,-42.27,-105.41,1
0.00,-1.34,0.37,1
0.12,-1.40,0.24,1
0.66,-42.24,-106.54,1
0.06,-1.46,0.37,1
0.12,-1.40,0.24,1
0.77,-42.18,-105.03,1
0.18,-1.46,0.31,1
0.12,-1.59,0.37,1
0.45,-42.27,-106.87,1
0.06,-1.28,0.37,1
0.12,-1.59,0.37,1
0.45,-42.15,-105.57,1
0.12,-1.40,0.31,1
0.12,-1.59,0.37,1
0.44,-42.05,-106.25,1
0.18,-1.40,0.18,1
0.12,-1.59,0.37,1
0.27,-42.13,-106.63,1
0.18,-1.65,0.37,1
0.12,-1.59,0.37,1
0.16,-42.08,-105.22,1
0.06,-1.71,0.31,1
0.12,-1.59,0.37,1
0.56,-41.86,-106.13,1
0.12,-1.40,0.37,1
0.06,-1.40,0.43,1
0.71,-42.26,-105.79,1
0.06,-1.59,0.24,1
0.06,-1.40,0.43,1
0.22,-42.05,-105.58,1
-0.06,-1.65,0.37,1
0.06,-1.40,0.43,1
0.87,-42.10,-105.80,1
0.06,-1.77,0.49,1
0.06,-1.40,0.43,1
0.40,-41.71,-106.21,1
0.18,-1.71,0.37,1
0.06,-1.40,0.43,1
0.74,-41.98,-106.08,1
0.06,-1.65,0.43,1
0.06,-1.40,0.43,1
0.68,-42.19,-106.82,1
0.31,-1.65,0.31,1
0.18,-1.65,0.31,1
1.04,-41.99,-105.26,1
-0.06,-1.65,0.31,1
0.18,-1.65,0.31,1
0.56,-42.33,-105.71,1
0.12,-1.71,0.37,1
0.18,-1.65,0.31,1
0.98,-41.74,-106.51,1
-0.06,-1.71,0.31,1
0.18,-1.65,0.31,1
0.62,-42.22,-105.73,1
-0.06,-1.59,0.24,1
0.18,-1.65,0.31,1
0.51,-41.93,-105.59,1
0.00,-1.59,0.49,1
0.18,-1.65,0.31,1
0.15,-41.78,-106.64,1
0.31,-1.59,0.43,1
0.06,-1.59,0.37,1
0.22,-41.66,-105.26,1
0.18,-1.59,0.37,1
0.06,-1.59,0.37,1
0.05,-41.99,-105.90,1
0.18,-1.77,0.43,1
0.06,-1.59,0.37,1
-0.32,-42.44,-106.63,1
0.12,-1.71,0.43,1
0.06,-1.59,0.37,1
0.27,-42.07,-105.22,1
0.06,-1.59,0.37,1
0.06,-1.59,0.37,1
-0.67,-42.08,-105.22,1
0.24,-1.53,0.31,1
0.06,-1.59,0.37,1
0.02,-41.87,-106.23,1
0.24,-1.89,0.37,1
0.06,-1.59,0.37,1
0.73,-42.10,-106.05,1
0.00,-1.53,0.37,1
0.06,-1.59,0.37,1
-0.11,-41.98,-105.11,1
-0.06,-1.77,0.24,1
0.06,-1.59,0.37,1
0.56,-41.85,-106.16,1
0.24,-1.59,0.31,1
0.06,-1.59,0.37,1
0.40,-41.88,-105.52,1
0.00,-1.89,0.37,1
0.06,-1.59,0.37,1
0.34,-42.35,-106.08,1
0.18,-1.46,0.37,1
0.06,-1.59,0.37,1
-0.12,-41.81,-104.79,1
0.00,-1.59,0.24,1
0.06,-1.59,0.37,1
0.35,-41.99,-105.63,1
0.06,-1.59,0.31,1
0.06,-1.59,0.37,1
0.59,-41.92,-107.42,1
0.12,-1.53,0.31,1
0.06,-1.59,0.37,1
0.01,-41.85,-105.68,1
0.12,-1.59,0.37,1
0.06,-1.59,0.37,1
-0.09,-42.03,-106.21,1
0.12,-1.53,0.31,1
0.06,-1.59,0.37,1
0.02,-41.75,-105.90,1
0.00,-1.40,0.31,1
0.06,-1.59,0.37,1
-0.04,-41.87,-105.09,1
0.18,-1.53,0.24,1
0.06,-1.59,0.37,1
0.23,-42.22,-103.69,1
0.06,-1.59,0.18,1
0.06,-1.59,0.37,1
0.29,-42.24,-105.33,1
0.06,-1.34,0.31,1
0.06,-1.59,0.37,1
0.40,-42.03,-106.10,1
-0.06,-1.53,0.24,1
0.06,-1.59,0.37,1
-0.57,-41.61,-105.14,1
-0.12,-1.34,0.37,1
0.06,-1.59,0.37,1
-0.20,-41.42,-104.54,1
0.24,-1.53,0.18,1
0.06,-1.59,0.37,1
-0.11,-41.36,-105.42,1
0.12,-1.65,0.31,1
0.06,-1.59,0.37,1
0.33,-42.03,-105.43,1
0.00,-1.28,0.37,1
0.06,-1.59,0.37,1
0.55,-42.35,-105.38,1
0.00,-1.77,0.49,1
0.06,-1.59,0.37,1
0.23,-42.46,-104.72,1
-0.24,-1.40,0.43,1
0.06,-1.59,0.37,1
0.49,-42.16,-105.86,1
0.18,-1.59,0.24,1
0.06,-1.59,0.37,1
0.26,-42.53,-105.14,1
0.06,-1.34,0.12,1
0.06,-1.59,0.31,1
-0.27,-42.04,-105.74,1
0.00,-1.53,0.24,1
0.06,-1.59,0.31,1
0.12,-42.22,-105.74,1
0.31,-1.71,0.37,1
0.06,-1.59,0.31,1
-0.06,-41.87,-105.76,1
0.18,-1.46,0.43,1
0.06,-1.59,0.31,1
0.40,-42.22,-105.27,1
0.12,-1.59,0.43,1
0.06,-1.59,0.31,1
0.59,-42.31,-105.81,1
0.31,-1.46,0.31,1
0.06,-1.59,0.31,1
0.74,-41.86,-106.41,1
0.06,-1.59,0.43,1
0.18,-1.71,0.37,1
0.57,-41.76,-105.46,1
-0.06,-1.59,0.31,1
0.18,-1.71,0.37,1
0.59,-42.55,-105.70,1
0.06,-1.59,0.31,1
0.18,-1.71,0.37,1
0.56,-42.53,-104.58,1
0.06,-1.65,0.43,1
0.18,-1.71,0.37,1
0.72,-42.47,-106.20,1
0.18,-1.71,0.43,1
0.18,-1.71,0.37,1
-0.06,-41.94,-105.21,1
0.06,-1.59,0.31,1
0.18,-1.71,0.37,1
0.37,-42.42,-105.32,1
0.18,-1.46,0.31,1
0.06,-1.65,0.31,1
0.81,-42.50,-104.76,1
0.00,-1.59,0.31,1
0.06,-1.65,0.31,1
0.46,-42.48,-105.33,1
0.18,-1.59,0.31,1
0.06,-1.65,0.31,1
0.07,-42.05,-105.80,1
0.06,-1.71,0.24,1
0.06,-1.65,0.31,1
0.79,-42.02,-105.27,1
0.06,-1.71,0.43,1
0.06,-1.65,0.31,1
0.37,-42.20,-105.83,1
0.12,-1.71,0.31,1
0.06,-1.65,0.31,1
0.74,-42.43,-105.41,1
0.12,-1.28,0.37,1
0.18,-1.34,0.37,1
0.40,-41.81,-105.11,1
0.06,-1.46,0.37,1
0.18,-1.34,0.37,1
0.59,-42.20,-105.59,1
0.06,-1.59,0.24,1
0.18,-1.34,0.37,1
0.77,-41.98,-105.55,1
-0.12,-1.16,0.37,1
0.18,-1.34,0.37,1
1.18,-42.25,-105.93,1
0.12,-1.34,0.31,1
0.18,-1.34,0.37,1
0.52,-42.21,-104.32,1
0.24,-1.53,0.37,1
0.18,-1.34,0.37,1
0.38,-42.49,-105.55,1
-0.06,-1.34,0.12,1
-0.12,-1.40,0.18,1
-0.38,-42.44,-105.38,1
-0.06,-1.40,0.55,1
-0.12,-1.40,0.18,1
0.23,-42.53,-104.80,1
0.06,-1.71,0.43,1
-0.12,-1.40,0.18,1
0.43,-42.29,-105.32,1
-0.06,-1.53,0.31,1
-0.12,-1.40,0.18,1
0.63,-41.46,-105.74,1
0.24,-1.46,0.31,1
-0.12,-1.40,0.18,1
0.52,-41.86,-104.94,1
0.06,-1.22,0.31,1
-0.12,-1.40,0.18,1
0.37,-42.22,-105.47,1
0.06,-1.59,0.37,1
0.12,-1.71,0.37,1
0.18,-41.69,-105.14,1
0.12,-1.53,0.43,1
0.12,-1.71,0.37,1
0.71,-41.67,-105.60,1
-0.06,-1.34,0.18,1
0.12,-1.71,0.37,1
0.55,-41.53,-106.05,1
0.12,-1.59,0.31,1
0.12,-1.71,0.37,1
0.07,-41.86,-106.32,1
0.18,-1.65,0.37,1
0.12,-1.71,0.37,1
0.34,-42.16,-105.85,1
-0.12,-1.65,0.49,1
0.12,-1.71,0.37,1
-0.06,-41.66,-105.00,1
0.00,-1.46,0.31,1
0.12,-1.71,0.37,1
0.29,-42.05,-105.88,1
0.12,-1.46,0.12,1
0.12,-1.71,0.37,1
0.44,-41.74,-104.65,1
0.06,-1.65,0.37,1
0.12,-1.71,0.37,1
0.46,-42.03,-105.43,1
0.24,-1.71,0.31,1
0.12,-1.71,0.37,1
-0.48,-42.32,-106.02,1
0.00,-1.65,0.37,1
0.12,-1.71,0.37,1
-0.09,-41.47,-105.86,1
0.00,-1.59,0.43,1
0.12,-1.71,0.37,1
0.35,-42.16,-105.98,1
0.00,-1.77,0.43,1
0.12,-1.71,0.37,1
0.10,-41.81,-105.48,1
0.00,-1.53,0.31,1
0.12,-1.71,0.37,1
0.27,-41.77,-106.24,1
-0.12,-1.65,0.37,1
0.12,-1.71,0.37,1
0.26,-42.09,-106.38,1
0.18,-1.77,0.37,1
0.12,-1.71,0.37,1
0.37,-41.86,-105.37,1
0.12,-1.40,0.43,1
0.12,-1.71,0.37,1
0.46,-41.98,-105.60,1
0.12,-1.53,0.37,1
0.12,-1.40,0.37,1
0.50,-41.65,-106.19,1
0.24,-1.77,0.37,1
0.12,-1.40,0.37,1
0.28,-41.88,-105.70,1
0.06,-1.46,0.31,1
0.12,-1.40,0.37,1
0.17,-41.88,-104.52,1
0.18,-1.65,0.43,1
0.12,-1.40,0.37,1
0.60,-41.94,-105.16,1
0.24,-1.59,0.49,1
0.12,-1.40,0.37,1
0.94,-41.92,-105.18,1
0.12,-1.71,0.31,1
0.12,-1.40,0.37,1
-0.05,-41.97,-105.70,1
0.18,-1.46,0.37,1
-0.06,-1.46,0.31,1
0.09,-42.02,-104.98,1
0.18,-1.65,0.37,1
-0.06,-1.46,0.31,1
0.37,-41.80,-104.70,1
0.24,-1.59,0.24,1
-0.06,-1.46,0.31,1
0.73,-41.99,-105.18,1
0.18,-1.71,0.49,1
-0.06,-1.46,0.31,1
0.37,-42.19,-105.64,1
0.18,-1.40,0.31,1
-0.06,-1.46,0.31,1
0.11,-41.96,-104.69,1
-0.06,-1.34,0.31,1
-0.06,-1.46,0.31,1
0.05,-41.98,-105.58,1
0.00,-1.46,0.31,1
-0.18,-1.40,0.37,1
1.18,-42.04,-105.21,1
0.06,-1.53,0.24,1
-0.18,-1.40,0.37,1
0.06,-41.81,-105.93,1
-0.06,-1.59,0.24,1
-0.18,-1.40,0.37,1
0.17,-42.03,-105.68,1
0.24,-1.65,0.31,1
-0.18,-1.40,0.37,1
0.40,-41.88,-105.66,1
0.06,-1.59,0.18,1
-0.18,-1.40,0.37,1
0.55,-42.02,-104.82,1
0.00,-1.65,0.49,1
-0.18,-1.40,0.37,1
0.66,-42.04,-105.52,1
0.00,-1.53,0.37,1
0.06,-1.59,0.43,1
0.21,-42.08,-104.93,1
-0.06,-1.53,0.37,1
0.06,-1.59,0.43,1
0.34,-42.40,-106.07,1
0.18,-1.40,0.31,1
0.06,-1.59,0.43,1
0.24,-42.66,-105.76,1
0.06,-1.59,0.37,1
0.06,-1.59,0.43,1
0.13,-42.48,-106.62,1
0.00,-1.46,0.31,1
0.06,-1.59,0.43,1
-0.01,-42.48,-105.26,1
0.12,-1.77,0.37,1
0.06,-1.59,0.43,1
0.34,-41.94,-105.66,1
0.12,-1.65,0.43,1
0.00,-1.59,0.43,1
0.11,-42.41,-106.04,1
0.12,-1.53,0.37,1
0.00,-1.59,0.43,1
0.12,-42.49,-106.02,1
0.12,-1.89,0.24,1
0.00,-1.59,0.43,1
0.05,-42.35,-104.70,1
0.31,-1.28,0.18,1
0.00,-1.59,0.43,1
0.42,-41.99,-105.02,1
0.06,-1.53,0.43,1
0.00,-1.59,0.43,1
-0.02,-42.70,-105.36,1
0.12,-1.46,0.37,1
0.00,-1.59,0.43,1
0.39,-42.35,-104.99,1
0.06,-1.65,0.18,1
-0.12,-1.59,0.43,1
-0.01,-42.48,-105.03,1
0.18,-1.53,0.31,1
-0.12,-1.59,0.43,1
0.01,-42.66,-106.19,1
0.18,-1.53,0.31,1
-0.12,-1.59,0.43,1
-0.20,-42.13,-105.52,1
0.37,-1.46,0.24,1
-0.12,-1.59,0.43,1
0.12,-41.83,-105.66,1
-0.06,-1.59,0.43,1
-0.12,-1.59,0.43,1
-0.56,-41.63,-105.42,1
0.18,-1.59,0.37,1
-0.12,-1.59,0.43,1
-0.10,-42.29,-105.57,1
-0.06,-1.46,0.31,1
0.12,-1.65,0.31,1
-0.28,-41.59,-106.40,1
0.06,-1.34,0.43,1
0.12,-1.65,0.31,1
-0.06,-41.93,-105.47,1
0.00,-1.34,0.24,1
0.12,-1.65,0.31,1
-0.42,-42.18,-105.62,1
0.00,-1.40,0.31,1
0.12,-1.65,0.31,1
0.32,-42.13,-105.88,1
-0.18,-1.53,0.31,1
0.12,-1.65,0.31,1
0.35,-41.93,-105.54,1
0.00,-1.59,0.37,1
0.12,-1.65,0.31,1
